Emma,437,Emma,0,[ccomp  nsubj  xcomp],had,0,0,0,0
Emma,337,Emma,0,[mark  nsubj  xcomp],began,0,0,0,0
Emma,209,they,0,[nsubj  cop  advmod  advmod  nmod  nmod],acceptable,0,to,Emma,0
Emma,488,Emma,him,[dep  nsubj  aux  advmod  dobj  parataxis],understand,0,0,0,0
Emma,34,Emma,her,[nsubj  dobj  nmod  cc  conj],watched,0,0,0,0
Emma,185,Emma,0,[nmod  nsubjpass  aux  aux  auxpass],amused,0,At,time,0
Emma,555,0,0,[cop  nmod],astonishing,0,to,Emma,0
Emma,390,0,prospect,[mark  dobj  nmod],make,0,0,0,0
Emma,292,Elegant,he,[nsubj  dobj  dep  ccomp  dobj  nsubj  conj  cc  conj],said,0,ready,said,0
Emma,164,0,Emma,[dobj],cried,0,0,0,0
Emma,145,Emma,0,[nsubj  nmod  nmod  xcomp],passed,0,0,0,0
Emma,318,more,0,[nsubj  cop],Emma,0,0,0,0
Emma,418,0,0,[case  nmod:poss  amod],answer,0,s,answer,0
Emma,622,0,0,[nmod:poss  amod],courage,0,',Emma,0
Emma,568,Emma,attention,[nsubj  dobj  nmod  advcl  parataxis],returned,0,glad,returned,0
Emma,737,she,0,[advmod  nmod  nsubj  ccomp],added,0,on,Emma,0
Emma,279,it,0,[nmod  nsubj  aux],creating,0,0,0,0
Emma,564,!,Emma,[nsubj  dobj  advcl],said,0,0,0,0
Emma,522,Emma,0,[nsubj  aux  neg  nmod  nmod],thinking,0,at,moment,0
Emma,491,Frank,0,[nsubj  advmod  nmod  xcomp],turned,0,0,0,0
Emma,600,0,0,[nmod:poss  amod  compound  dep],meditations,0,0,0,0
Emma,332,Emma,0,[nsubj  ccomp],suspected,0,0,0,0
Emma,88,Emma,result,[nsubj  dobj  nmod],waited,0,with,impatience,0
Emma,96,0,0,[nmod:poss  amod],advice,0,s,advice,0
Emma,312,0,0,[nmod:poss  compound  amod  nmod],opinion,0,of,Churchill,0
Emma,598,0,0,[nmod:poss  amod],attention,0,0,0,0
Emma,420,Emma,0,[nsubj  nmod  advcl],made,0,as,reply,0
Emma,130,Emma,him,[cc  nsubj  aux  dobj  nmod  cc  conj],receive,0,with,smile,0
Emma,401,Emma,0,[advcl  nsubjpass  auxpass  ccomp],convinced,0,0,0,0
Emma,403,Emma,0,[nsubj  xcomp  nmod  cc  conj],felt,0,0,0,0
Emma,471,0,0,[case  det  amod  appos],thing,0,possible,thing,0
Emma,382,Mr,Emma,[mark  nsubj  dobj],interrupted,0,0,0,0
Emma,374,Emma,opportunity,[nsubj  dobj],took,0,0,0,0
Emma,210,0,0,[compound  compound  cc  conj],Knightley,0,0,0,0
Emma,484,Emma,0,[nsubj  advmod],complacently,0,0,0,0
Emma,654,Emma,0,[nsubj  nmod  xcomp],looked,0,0,0,0
Emma,372,0,0,[nmod],turning,0,0,0,0
Emma,293,Emma,0,[discourse  dep  nsubj  ccomp],wondered,0,0,0,0
Emma,633,0,0,[nmod:poss  amod],countenance,0,0,0,0
Emma,559,Emma,0,[nsubj  xcomp],found,0,0,0,0
Emma,541,0,0,[appos],Pray,0,0,0,0
Emma,35,Emma,0,[nsubj  cop  neg  xcomp],sorry,0,0,0,0
Emma,454,event,0,[nsubj  cop  advmod  nmod  nmod],favourable,0,to,Emma,0
Emma,731,Emma,0,[advmod  nsubj  aux  advmod  ccomp  parataxis],enjoy,0,0,0,0
Emma,42,it,0,[dep  nsubj  cop  case  dep],Emma,0,0,0,0
Emma,633,0,0,[nmod:poss  amod],countenance,0,',Emma,0
Emma,729,Emma,0,[cc  advmod  nsubj  ccomp],fancied,0,0,0,0
Emma,43,0,0,[nmod:poss  amod],friend,0,',Emma,0
Emma,119,Emma,which,[dobj  dep  nsubj  cop  advmod],convinced,0,0,0,0
Emma,37,0,0,[compound:prt  nmod  advcl],fixed,0,0,0,0
Emma,57,0,beauty,[dobj  nmod  dep],nearer,0,0,0,0
Emma,24,Emma,which,[dobj  nsubj  advmod],admired,0,0,0,0
Emma,565,Emma,0,[nsubj  aux  neg  aux  nmod  conj  cc  conj],thinking,0,of,him,0
Emma,522,Emma,0,[nsubj  aux  neg  nmod  nmod],thinking,0,0,0,0
Emma,451,Emma,0,[nmod  nsubj  cop  advmod  nmod],pleased,0,0,0,0
Emma,28,Emma,father,[nsubj  dobj  xcomp  cc  conj  cc  conj],allowed,0,0,0,0
Emma,152,You,0,[nsubj  advmod  aux  xcomp],venture,0,0,0,0
Emma,500,confess,Emma,[nsubj  dobj],replied,0,0,0,0
Emma,160,0,0,[nummod  amod  nmod  nmod  conj  cc  conj],divisions,0,other,divisions,0
Emma,260,exulting,0,[nsubj  cop  det  amod  nmod],glance,0,0,0,0
Emma,755,0,0,[nmod],better,0,for,Emma,0
Emma,416,Emma,herself,[mark  nsubj  aux  neg  dobj  xcomp  cc  conj  cc  conj],allow,0,0,0,0
Emma,717,Emma,0,[dep  nsubj  nmod  nmod],agreed,0,to,it,0
Emma,282,0,Emma,[ccomp  dobj  advcl],cried,0,bad,cried,0
Emma,193,Weston,Emma,[ccomp  dobj  nsubj],replied,0,0,0,0
Emma,421,Emma,truth,[ccomp  nsubj  dobj],doubted,0,0,0,0
Emma,349,it,Emma,[mark  nmod  nsubj  dobj  xcomp],suited,0,in,respect,0
Emma,427,Emma,0,[nsubj  cop  advmod  advmod],good,0,0,0,0
Emma,714,it,0,[dep  discourse  nsubjpass  aux  neg  aux  auxpass  nmod],taken,0,with,indifference,0
Emma,291,0,0,[case  nmod:poss  amod],brain,0,',Emma,0
Emma,3,0,0,[case  nmod:poss  amod],situation,0,s,situation,0
Emma,109,Emma,0,[ccomp  nsubj  parataxis  cop  advmod  xcomp],enough,0,0,0,0
Emma,538,Emma,it,[mark  nsubj  aux  advmod  dobj  compound:prt  cc  conj  dep  dep],made,0,0,0,0
Emma,449,Emma,0,[nsubjpass  aux  neg  auxpass  nmod  nmod],satisfied,0,for,Eltons,0
Emma,626,0,0,[nmod:poss  amod],uneasiness,0,',Emma,0
Emma,378,Emma,0,[nsubj  ccomp  conj  cc  conj],said,0,0,0,0
Emma,574,Emma,0,[dep  mark  nsubj  cop  cc  conj  nmod],gay,0,0,0,0
Emma,227,Emma,0,[nsubj  ccomp],felt,0,0,0,0
Emma,509,Emma,0,[nsubj  cop  amod  acl:relcl  conj  cc  conj],resolution,0,first,resolution,0
Emma,535,Emma,it,[advmod  nsubj  aux  dobj],written,0,0,0,0
Emma,676,Emma,0,[nsubj  cc  conj],had,0,0,0,0
Emma,376,Emma,head,[cc  nsubj  advmod  dobj  nmod],shook,0,0,0,0
Emma,19,Emma,0,[cc  nsubj  cop  case  neg  amod],character,0,feeble,character,0
Emma,517,0,treasure,[dobj  advcl  dobj  conj  cc  conj],making,0,0,0,0
Emma,543,0,0,[nmod:poss  amod  cc  conj],confusion,0,s,confusion,0
Emma,494,Emma,0,[mark  nsubj  dep],felt,0,0,0,0
Emma,68,I,0,[nsubj  aux  neg  advmod  advcl  nmod  conj  cc  conj],recommend,0,0,0,0
Emma,69,0,0,[nmod:poss  amod],destiny,0,s,destiny,0
Emma,645,they,it,[nmod  nsubj  aux  dobj  advmod  cc  conj  nsubj  aux  dobj  advmod  advmod  nmod  nmod],talked,0,over,together,0
Emma,415,Emma,feelings,[nsubj  dobj  ccomp  cc  conj],had,0,0,0,0
Emma,273,0,0,[nmod  expl  advmod  cop  advmod  dep  ccomp],easy,0,0,0,0
Emma,722,Emma,0,[nsubj  aux  neg  nmod  parataxis],find,0,in,objectionable,0
Emma,112,it,0,[nsubj  aux  cop  det  nmod],labour,0,in,Emma,0
Emma,490,Emma,truth,[nsubj  dobj  nmod],heard,0,with,fortitude,0
Emma,296,Emma,0,[nsubj  xcomp  nmod  cc  conj],remained,0,with,beginning,0
Emma,127,I,her,[advmod  nsubj  aux  cc  conj  dobj  xcomp],try,0,0,0,0
Emma,253,No,Emma,[dobj  nsubj  dobj  advmod],said,0,0,0,0
Emma,297,Emma,0,[nsubj  aux  advmod  xcomp  advcl  cc  conj],expected,0,0,0,0
Emma,106,0,0,[case  nmod:poss  amod  nmod],knowing,0,of,Emma,0
Emma,711,0,0,[case  compound],Woodhouse,0,0,0,0
Emma,773,Emma,0,[nmod  parataxis  nsubj  neg  dep],dared,0,0,0,0
Emma,761,0,0,[case  cc  conj  nmod  acl],ceremony,0,0,0,0
Emma,131,Emma,him,[nsubj  dobj  cc  conj  parataxis],thanked,0,0,0,0
Emma,730,Emma,it,[nmod  advcl  nsubj  dobj  nmod  cc  conj],proposed,0,0,0,0
Emma,33,Martin,Emma,[nsubj  dobj],thought,0,0,0,0
Emma,376,Emma,head,[cc  nsubj  advmod  dobj  nmod],shook,0,in,scepticism,0
Emma,339,Emma,0,[nsubj  xcomp],found,0,obliged,found,0
Emma,79,Emma,0,[nsubj  ccomp],thought,0,0,0,0
Emma,17,harm,0,[nsubj  advcl  nsubj  neg  nmod  advcl],thinks,0,of,herself,0
Emma,496,Emma,it,[nsubj  dobj],saw,0,0,0,0
Emma,566,0,0,[ccomp  dep],said,0,0,0,0
Emma,639,0,0,[compound],dryly,0,0,0,0
Emma,710,0,0,[det  amod  appos],pleasure,0,0,0,0
Emma,626,0,0,[nmod:poss  amod],uneasiness,0,0,0,0
Emma,514,Emma,0,[nsubj  nsubj  ccomp],hope,0,0,0,0
Emma,244,Emma,0,[nsubj  neg  cc  conj  cc  conj  conj  conj  conj  cc  conj],could,0,0,0,0
Emma,189,0,Emma,[dobj],welcome,0,0,0,0
Emma,201,0,0,[compound  compound  cc  conj],Weston,0,0,0,0
Emma,609,0,0,[case  nmod:poss  amod],side,0,s,side,0
Emma,404,You,0,[nsubj  nsubj  nsubj  cop  advmod  nmod],out,0,of,luck,0
Emma,220,Emma,0,[nsubj  compound:prt  nmod  nmod  advcl],got,0,for,comfort,0
Emma,192,Emma,0,[nsubj  nmod],spoke,0,with,degree,0
Emma,228,Emma,0,[nsubj  cop  neg  case  det  nmod  nmod],time,0,0,0,0
Emma,495,0,0,[cop  det  nmod:poss  amod],wonder,0,s,wonder,0
Emma,249,syllable,0,[nsubj  aux  advmod  advmod],procure,0,0,0,0
Emma,140,Emma,0,[ccomp  nsubj],said,0,0,0,0
Emma,365,you,0,[nsubj  aux  xcomp  cc  conj  conj  cc  conj],prevailed,0,0,0,0
Emma,14,Emma,head,[nsubj  compound:prt  dobj  conj  cc  conj],turned,0,0,0,0
Emma,257,0,0,[advmod  nmod],eaten,0,0,0,0
